userID,recency,frequency,quantity_avg,quantity_total,R,F,RF_Segment_Concat,RF_Score,RF_Level
19256,17,33,1.2727272727272727,42,3,4,34,7,3
19257,8,26,1.4615384615384615,38,3,3,33,6,2
19258,13,23,1.3043478260869565,30,3,3,33,6,2
19259,7,44,1.25,55,4,4,44,8,3
19260,1,31,1.1290322580645162,35,4,4,44,8,3
19261,15,64,1.171875,75,3,4,34,7,3
19262,35,13,1.2307692307692308,16,2,2,22,4,1
19263,28,24,1.2083333333333333,29,2,3,23,5,2
19264,16,37,1.7027027027027026,63,3,4,34,7,3
19265,17,21,1.0952380952380953,23,3,3,33,6,2
19266,13,56,2.142857142857143,120,3,4,34,7,3
19267,50,18,1.1666666666666667,21,1,2,12,3,1
19268,4,18,1.3333333333333333,24,4,2,42,6,2
19269,132,6,1.0,6,1,1,11,2,0
19270,16,8,1.25,10,3,1,31,4,1
19271,47,30,1.5333333333333334,46,1,3,13,4,1
19272,1,19,1.0526315789473684,20,4,2,42,6,2
19273,4,48,1.1041666666666667,53,4,4,44,8,3
19274,1,12,1.9166666666666667,23,4,1,41,5,2
19275,45,28,1.5714285714285714,44,1,3,13,4,1
19276,11,18,1.0555555555555556,19,3,2,32,5,2
19277,47,16,1.3125,21,1,2,12,3,1
19278,29,32,1.0,32,2,4,24,6,2
19279,5,15,1.1333333333333333,17,4,2,42,6,2
19280,8,12,1.0833333333333333,13,3,1,31,4,1
19281,29,17,1.411764705882353,24,2,2,22,4,1
19282,2,15,1.0,15,4,2,42,6,2
19283,111,12,1.0833333333333333,13,1,1,11,2,0
19284,1,11,1.2727272727272727,14,4,1,41,5,2
19285,2,16,1.5625,25,4,2,42,6,2
19286,13,25,1.16,29,3,3,33,6,2
19287,2,30,1.1,33,4,3,43,7,3
19288,30,18,1.0,18,2,2,22,4,1
19289,14,7,1.8571428571428572,13,3,1,31,4,1
19290,43,9,1.0,9,1,1,11,2,0
19291,1,23,1.0869565217391304,25,4,3,43,7,3
19292,31,23,1.6956521739130435,39,2,3,23,5,2
19293,9,37,2.054054054054054,76,3,4,34,7,3
19294,54,6,3.0,18,1,1,11,2,0
19295,108,13,1.1538461538461537,15,1,2,12,3,1
19296,21,43,1.302325581395349,56,2,4,24,6,2
19297,22,6,1.0,6,2,1,21,3,1
19298,5,31,1.2258064516129032,38,4,4,44,8,3
19299,1,27,1.2222222222222223,33,4,3,43,7,3
19300,35,14,1.0714285714285714,15,2,2,22,4,1
19301,35,4,1.75,7,2,1,21,3,1
19302,16,25,1.2,30,3,3,33,6,2
19303,4,22,1.1818181818181819,26,4,3,43,7,3
19304,49,8,1.25,10,1,1,11,2,0
19305,1,10,1.4,14,4,1,41,5,2
19306,46,15,1.4666666666666666,22,1,2,12,3,1
19307,25,21,1.0952380952380953,23,2,3,23,5,2
19308,40,8,1.125,9,1,1,11,2,0
19309,6,11,1.5454545454545454,17,4,1,41,5,2
19310,2,23,1.3478260869565217,31,4,3,43,7,3
19311,7,37,1.2162162162162162,45,4,4,44,8,3
19312,7,19,1.3157894736842106,25,4,2,42,6,2
19313,33,24,1.9166666666666667,46,2,3,23,5,2
19314,8,10,1.5,15,3,1,31,4,1
19315,26,15,1.4666666666666666,22,2,2,22,4,1
19316,146,2,1.0,2,1,1,11,2,0
19317,46,31,1.5483870967741935,48,1,4,14,5,2
19318,65,27,1.0740740740740742,29,1,3,13,4,1
19319,15,15,2.1333333333333333,32,3,2,32,5,2
19320,14,15,1.0,15,3,2,32,5,2
19321,5,25,1.16,29,4,3,43,7,3
19322,6,27,1.4444444444444444,39,4,3,43,7,3
19323,23,9,1.8888888888888888,17,2,1,21,3,1
19324,20,43,1.4186046511627908,61,2,4,24,6,2
19325,44,37,1.2972972972972974,48,1,4,14,5,2
19326,12,29,1.0344827586206897,30,3,3,33,6,2
19327,6,15,1.0,15,4,2,42,6,2
19328,14,76,1.2763157894736843,97,3,4,34,7,3
19329,55,13,1.3076923076923077,17,1,2,12,3,1
19330,12,55,1.490909090909091,82,3,4,34,7,3
19331,38,8,1.0,8,1,1,11,2,0
19332,34,12,1.8333333333333333,22,2,1,21,3,1
19333,19,20,1.15,23,2,2,22,4,1
19334,49,14,1.6428571428571428,23,1,2,12,3,1
19335,9,12,1.3333333333333333,16,3,1,31,4,1
19336,2,35,1.2571428571428571,44,4,4,44,8,3
19337,3,15,1.1333333333333333,17,4,2,42,6,2
19338,40,8,1.25,10,1,1,11,2,0
19339,36,41,1.2439024390243902,51,2,4,24,6,2
19340,33,21,1.4285714285714286,30,2,3,23,5,2
19341,25,43,1.6511627906976745,71,2,4,24,6,2
19342,42,9,1.3333333333333333,12,1,1,11,2,0
19343,30,17,1.2941176470588236,22,2,2,22,4,1
19344,27,22,1.2727272727272727,28,2,3,23,5,2
19345,1,35,1.457142857142857,51,4,4,44,8,3
19346,10,37,1.1891891891891893,44,3,4,34,7,3
19347,62,17,1.3529411764705883,23,1,2,12,3,1
19348,22,55,1.4545454545454546,80,2,4,24,6,2
19349,16,17,1.1176470588235294,19,3,2,32,5,2
19350,93,30,1.2666666666666666,38,1,3,13,4,1
19351,42,13,4.0,52,1,2,12,3,1
19352,42,23,1.565217391304348,36,1,3,13,4,1
19353,13,20,1.0,20,3,2,32,5,2
19354,171,7,1.5714285714285714,11,1,1,11,2,0
19355,16,58,1.3275862068965518,77,3,4,34,7,3
19356,6,37,1.1081081081081081,41,4,4,44,8,3
19357,76,5,1.4,7,1,1,11,2,0
19358,30,15,1.2666666666666666,19,2,2,22,4,1
19359,6,28,1.3928571428571428,39,4,3,43,7,3
19360,47,10,1.5,15,1,1,11,2,0
19361,21,26,1.4230769230769231,37,2,3,23,5,2
19362,46,7,1.0,7,1,1,11,2,0
19363,14,14,1.3571428571428572,19,3,2,32,5,2
19364,93,24,1.2083333333333333,29,1,3,13,4,1
19365,59,14,1.2142857142857142,17,1,2,12,3,1
19366,18,5,1.4,7,2,1,21,3,1
19367,10,42,1.0952380952380953,46,3,4,34,7,3
19368,1,12,1.25,15,4,1,41,5,2
19369,1,38,1.394736842105263,53,4,4,44,8,3
19370,14,15,1.2,18,3,2,32,5,2
19371,44,11,1.4545454545454546,16,1,1,11,2,0
19372,21,22,3.8636363636363638,85,2,3,23,5,2
19373,18,35,1.4285714285714286,50,2,4,24,6,2
19374,39,5,1.0,5,1,1,11,2,0
19375,55,20,2.35,47,1,2,12,3,1
19376,13,25,1.48,37,3,3,33,6,2
19377,3,40,1.5,60,4,4,44,8,3
19378,13,16,1.125,18,3,2,32,5,2
19379,13,22,1.0909090909090908,24,3,3,33,6,2
19380,70,7,2.5714285714285716,18,1,1,11,2,0
19381,3,34,1.3235294117647058,45,4,4,44,8,3
19382,30,36,1.0277777777777777,37,2,4,24,6,2
19383,29,7,1.7142857142857142,12,2,1,21,3,1
19384,13,4,1.5,6,3,1,31,4,1
19385,16,25,1.32,33,3,3,33,6,2
19386,2,50,1.52,76,4,4,44,8,3
19387,85,7,1.5714285714285714,11,1,1,11,2,0
19388,17,24,1.7916666666666667,43,3,3,33,6,2
19389,10,20,1.7,34,3,2,32,5,2
19390,27,29,1.3793103448275863,40,2,3,23,5,2
19391,13,13,1.6923076923076923,22,3,2,32,5,2
19392,95,7,1.0,7,1,1,11,2,0
19393,10,34,1.3235294117647058,45,3,4,34,7,3
19394,70,17,2.176470588235294,37,1,2,12,3,1
19395,1,12,1.4166666666666667,17,4,1,41,5,2
19396,51,10,1.2,12,1,1,11,2,0
19397,6,21,1.0952380952380953,23,4,3,43,7,3
19398,66,25,1.04,26,1,3,13,4,1
19399,9,43,1.0465116279069768,45,3,4,34,7,3
19400,47,29,2.310344827586207,67,1,3,13,4,1
19401,67,7,1.1428571428571428,8,1,1,11,2,0
19402,4,42,1.4523809523809523,61,4,4,44,8,3
19403,9,27,1.3703703703703705,37,3,3,33,6,2
19404,10,41,1.4146341463414633,58,3,4,34,7,3
19405,26,17,1.7647058823529411,30,2,2,22,4,1
19406,8,36,1.3333333333333333,48,3,4,34,7,3
19407,21,18,1.2222222222222223,22,2,2,22,4,1
19408,13,27,1.0,27,3,3,33,6,2
19409,158,16,1.4375,23,1,2,12,3,1
19410,8,22,1.2727272727272727,28,3,3,33,6,2
19411,37,27,1.0,27,1,3,13,4,1
19412,37,5,1.4,7,1,1,11,2,0
19413,5,61,1.2622950819672132,77,4,4,44,8,3
19414,17,25,1.08,27,3,3,33,6,2
19415,5,39,1.6923076923076923,66,4,4,44,8,3
19416,23,37,1.0810810810810811,40,2,4,24,6,2
19417,27,34,1.3529411764705883,46,2,4,24,6,2
19418,30,39,1.2564102564102564,49,2,4,24,6,2
19419,88,16,1.3125,21,1,2,12,3,1
19420,134,15,1.1333333333333333,17,1,2,12,3,1
19421,67,5,5.0,25,1,1,11,2,0
19422,4,24,1.2083333333333333,29,4,3,43,7,3
19423,3,8,1.375,11,4,1,41,5,2
19424,13,61,1.2950819672131149,79,3,4,34,7,3
19425,28,21,1.1904761904761905,25,2,3,23,5,2
19426,65,13,1.2307692307692308,16,1,2,12,3,1
19427,10,41,1.3902439024390243,57,3,4,34,7,3
19428,20,27,2.2222222222222223,60,2,3,23,5,2
19429,28,36,1.3611111111111112,49,2,4,24,6,2
19430,8,30,1.7333333333333334,52,3,3,33,6,2
19431,5,28,2.107142857142857,59,4,3,43,7,3
19432,49,12,1.5833333333333333,19,1,1,11,2,0
19433,10,22,1.7727272727272727,39,3,3,33,6,2
19434,26,13,1.3846153846153846,18,2,2,22,4,1
19435,46,21,1.4761904761904763,31,1,3,13,4,1
19436,7,36,1.6111111111111112,58,4,4,44,8,3
19437,2,24,1.5416666666666667,37,4,3,43,7,3
19438,49,18,1.3333333333333333,24,1,2,12,3,1
19439,35,12,1.1666666666666667,14,2,1,21,3,1
19440,51,14,1.1428571428571428,16,1,2,12,3,1
19441,51,16,2.25,36,1,2,12,3,1
19442,10,36,1.3888888888888888,50,3,4,34,7,3
19443,6,15,1.4,21,4,2,42,6,2
19444,70,9,1.6666666666666667,15,1,1,11,2,0
19445,9,3,2.3333333333333335,7,3,1,31,4,1
19446,6,57,1.2982456140350878,74,4,4,44,8,3
19447,33,14,1.0,14,2,2,22,4,1
19448,111,8,1.5,12,1,1,11,2,0
19449,97,11,1.0909090909090908,12,1,1,11,2,0
19450,22,19,1.0526315789473684,20,2,2,22,4,1
19451,15,20,1.2,24,3,2,32,5,2
19452,14,18,2.1666666666666665,39,3,2,32,5,2
19453,44,11,1.5454545454545454,17,1,1,11,2,0
19454,73,7,1.4285714285714286,10,1,1,11,2,0
19455,3,16,2.0,32,4,2,42,6,2
19456,92,19,1.0526315789473684,20,1,2,12,3,1
19457,1,24,1.2083333333333333,29,4,3,43,7,3
19458,1,29,1.7586206896551724,51,4,3,43,7,3
19459,9,10,1.2,12,3,1,31,4,1
19460,8,36,1.3055555555555556,47,3,4,34,7,3
19461,27,10,1.5,15,2,1,21,3,1
19462,3,13,2.1538461538461537,28,4,2,42,6,2
19463,12,26,1.2692307692307692,33,3,3,33,6,2
19464,35,24,4.208333333333333,101,2,3,23,5,2
19465,50,63,1.1587301587301588,73,1,4,14,5,2
19466,19,26,1.6923076923076923,44,2,3,23,5,2
19467,19,19,1.2105263157894737,23,2,2,22,4,1
19468,65,11,1.0,11,1,1,11,2,0
19469,2,19,1.9473684210526316,37,4,2,42,6,2
19470,99,9,1.4444444444444444,13,1,1,11,2,0
19471,18,28,1.2142857142857142,34,2,3,23,5,2
19472,34,19,1.105263157894737,21,2,2,22,4,1
19473,2,16,1.8125,29,4,2,42,6,2
19474,3,25,1.08,27,4,3,43,7,3
19475,12,23,1.0,23,3,3,33,6,2
19476,28,30,1.7,51,2,3,23,5,2
19477,62,19,1.1578947368421053,22,1,2,12,3,1
19478,3,9,1.4444444444444444,13,4,1,41,5,2
19479,32,23,1.6521739130434783,38,2,3,23,5,2
19480,101,11,1.3636363636363635,15,1,1,11,2,0
19481,9,56,1.1607142857142858,65,3,4,34,7,3
19482,1,36,1.4722222222222223,53,4,4,44,8,3
19483,46,26,1.3461538461538463,35,1,3,13,4,1
19484,14,12,1.0833333333333333,13,3,1,31,4,1
19485,6,30,1.0666666666666667,32,4,3,43,7,3
19486,2,31,1.2903225806451613,40,4,4,44,8,3
19487,26,15,1.0666666666666667,16,2,2,22,4,1
19488,57,6,1.0,6,1,1,11,2,0
19489,2,37,1.2432432432432432,46,4,4,44,8,3
19490,83,15,1.2,18,1,2,12,3,1
19491,25,26,1.2307692307692308,32,2,3,23,5,2
19492,58,10,1.3,13,1,1,11,2,0
19493,12,34,1.1470588235294117,39,3,4,34,7,3
19494,16,29,1.3793103448275863,40,3,3,33,6,2
19495,6,10,1.2,12,4,1,41,5,2
19496,1,36,1.7777777777777777,64,4,4,44,8,3
19497,7,15,1.2,18,4,2,42,6,2
19498,27,2,1.0,2,2,1,21,3,1
19499,20,9,1.0,9,2,1,21,3,1
19500,19,30,1.2666666666666666,38,2,3,23,5,2
19501,87,11,1.8181818181818181,20,1,1,11,2,0
19502,6,49,2.3877551020408165,117,4,4,44,8,3
19503,17,16,1.4375,23,3,2,32,5,2
19504,6,25,1.36,34,4,3,43,7,3
19505,51,12,1.3333333333333333,16,1,1,11,2,0
19506,48,7,1.2857142857142858,9,1,1,11,2,0
19507,1,17,1.2352941176470589,21,4,2,42,6,2
19508,3,21,1.2380952380952381,26,4,3,43,7,3
19509,61,6,1.1666666666666667,7,1,1,11,2,0
19510,13,36,1.25,45,3,4,34,7,3
19511,3,54,1.2037037037037037,65,4,4,44,8,3
19512,26,23,1.7391304347826086,40,2,3,23,5,2
19513,17,27,1.7407407407407407,47,3,3,33,6,2
19514,8,43,1.3255813953488371,57,3,4,34,7,3
19515,11,29,1.103448275862069,32,3,3,33,6,2
19516,53,28,1.1785714285714286,33,1,3,13,4,1
19517,3,22,2.090909090909091,46,4,3,43,7,3
19518,28,18,2.4444444444444446,44,2,2,22,4,1
19519,1,19,1.0,19,4,2,42,6,2
19520,13,10,1.7,17,3,1,31,4,1
19521,21,31,1.1290322580645162,35,2,4,24,6,2
19522,7,14,1.7857142857142858,25,4,2,42,6,2
19523,8,20,1.3,26,3,2,32,5,2
19524,53,19,1.105263157894737,21,1,2,12,3,1
19525,36,30,1.5,45,2,3,23,5,2
19526,7,25,1.08,27,4,3,43,7,3
19527,16,5,1.0,5,3,1,31,4,1
19528,1,18,1.5,27,4,2,42,6,2
19529,14,27,1.2962962962962963,35,3,3,33,6,2
19530,21,44,1.3863636363636365,61,2,4,24,6,2
19531,25,6,2.6666666666666665,16,2,1,21,3,1
19532,21,19,1.6842105263157894,32,2,2,22,4,1
19533,38,11,1.0909090909090908,12,1,1,11,2,0
19534,16,9,1.2222222222222223,11,3,1,31,4,1
19535,5,16,1.75,28,4,2,42,6,2
19536,14,5,1.4,7,3,1,31,4,1
19537,34,24,1.4583333333333333,35,2,3,23,5,2
19538,28,10,1.1,11,2,1,21,3,1
19539,34,21,1.2380952380952381,26,2,3,23,5,2
19540,20,13,1.1538461538461537,15,2,2,22,4,1
19541,18,11,1.2727272727272727,14,2,1,21,3,1
19542,12,34,1.2352941176470589,42,3,4,34,7,3
19543,25,21,1.5238095238095237,32,2,3,23,5,2
19544,6,22,1.1363636363636365,25,4,3,43,7,3
19545,4,5,1.2,6,4,1,41,5,2
19546,74,11,2.272727272727273,25,1,1,11,2,0
19547,9,26,1.1153846153846154,29,3,3,33,6,2
19548,10,82,1.2804878048780488,105,3,4,34,7,3
19549,40,4,3.75,15,1,1,11,2,0
19550,4,52,1.1923076923076923,62,4,4,44,8,3
19551,2,42,2.880952380952381,121,4,4,44,8,3
19552,9,10,2.0,20,3,1,31,4,1
19553,8,64,1.453125,93,3,4,34,7,3
19554,53,9,1.2222222222222223,11,1,1,11,2,0
19555,16,27,1.1481481481481481,31,3,3,33,6,2
19556,26,15,1.0,15,2,2,22,4,1
19557,47,12,1.3333333333333333,16,1,1,11,2,0
19558,20,44,1.1818181818181819,52,2,4,24,6,2
19559,17,12,2.1666666666666665,26,3,1,31,4,1
19560,93,6,1.6666666666666667,10,1,1,11,2,0
19561,13,12,1.25,15,3,1,31,4,1
19562,30,9,1.0,9,2,1,21,3,1
19563,15,57,1.1578947368421053,66,3,4,34,7,3
19564,6,16,1.25,20,4,2,42,6,2
19565,15,27,1.5185185185185186,41,3,3,33,6,2
19566,43,10,2.4,24,1,1,11,2,0
19567,23,20,1.65,33,2,2,22,4,1
19568,121,6,1.6666666666666667,10,1,1,11,2,0
19569,1,30,1.5,45,4,3,43,7,3
19570,80,2,5.5,11,1,1,11,2,0
19571,7,9,1.6666666666666667,15,4,1,41,5,2
19572,33,12,1.0833333333333333,13,2,1,21,3,1
19573,28,34,1.2647058823529411,43,2,4,24,6,2
19574,15,19,1.1578947368421053,22,3,2,32,5,2
19575,12,10,1.3,13,3,1,31,4,1
19576,31,11,1.0,11,2,1,21,3,1
19577,35,10,1.3,13,2,1,21,3,1
19578,19,13,1.3076923076923077,17,2,2,22,4,1
19579,45,9,1.2222222222222223,11,1,1,11,2,0
19580,6,11,1.4545454545454546,16,4,1,41,5,2
19581,10,28,1.6071428571428572,45,3,3,33,6,2
19582,2,19,1.736842105263158,33,4,2,42,6,2
19583,82,6,1.0,6,1,1,11,2,0
19584,57,11,1.4545454545454546,16,1,1,11,2,0
19585,1,12,1.0,12,4,1,41,5,2
19586,15,26,1.2307692307692308,32,3,3,33,6,2
19587,72,12,1.0,12,1,1,11,2,0
19588,17,6,1.0,6,3,1,31,4,1
19589,6,17,1.411764705882353,24,4,2,42,6,2
19590,15,34,1.2352941176470589,42,3,4,34,7,3
19591,89,4,2.5,10,1,1,11,2,0
19592,25,33,1.2121212121212122,40,2,4,24,6,2
19593,19,33,1.3636363636363635,45,2,4,24,6,2
19594,13,25,1.32,33,3,3,33,6,2
19595,57,20,1.5,30,1,2,12,3,1
19596,13,25,1.04,26,3,3,33,6,2
19597,11,57,1.2982456140350878,74,3,4,34,7,3
19598,52,10,1.3,13,1,1,11,2,0
19599,7,71,1.3380281690140845,95,4,4,44,8,3
19600,14,25,1.48,37,3,3,33,6,2
19601,36,24,1.2916666666666667,31,2,3,23,5,2
19602,61,25,1.12,28,1,3,13,4,1
19603,30,21,1.4761904761904763,31,2,3,23,5,2
19604,11,40,1.175,47,3,4,34,7,3
19605,6,52,1.4038461538461537,73,4,4,44,8,3
19606,10,50,1.14,57,3,4,34,7,3
19607,6,32,1.15625,37,4,4,44,8,3
19608,13,32,1.21875,39,3,4,34,7,3
19609,8,43,1.302325581395349,56,3,4,34,7,3
19610,58,11,2.0,22,1,1,11,2,0
19611,29,26,1.1153846153846154,29,2,3,23,5,2
19612,7,87,1.4137931034482758,123,4,4,44,8,3
19613,91,5,1.0,5,1,1,11,2,0
19614,33,11,1.0,11,2,1,21,3,1
19615,17,9,1.4444444444444444,13,3,1,31,4,1
19616,146,6,1.3333333333333333,8,1,1,11,2,0
19617,10,39,1.0512820512820513,41,3,4,34,7,3
19618,9,26,1.2692307692307692,33,3,3,33,6,2
19619,13,21,1.1904761904761905,25,3,3,33,6,2
19620,10,24,1.8333333333333333,44,3,3,33,6,2
19621,1,15,1.2666666666666666,19,4,2,42,6,2
19622,141,14,1.1428571428571428,16,1,2,12,3,1
19623,31,22,1.1818181818181819,26,2,3,23,5,2
19624,13,6,1.3333333333333333,8,3,1,31,4,1
19625,19,14,1.5714285714285714,22,2,2,22,4,1
19626,1,29,1.1724137931034482,34,4,3,43,7,3
19627,45,10,1.4,14,1,1,11,2,0
19628,20,11,1.4545454545454546,16,2,1,21,3,1
19629,30,32,1.125,36,2,4,24,6,2
19630,36,39,1.1538461538461537,45,2,4,24,6,2
19631,13,22,1.5454545454545454,34,3,3,33,6,2
19632,27,23,1.1304347826086956,26,2,3,23,5,2
19633,6,9,1.3333333333333333,12,4,1,41,5,2
19634,41,46,1.3695652173913044,63,1,4,14,5,2
19635,32,12,1.5,18,2,1,21,3,1
19636,2,10,1.3,13,4,1,41,5,2
19637,10,10,1.1,11,3,1,31,4,1
19638,2,43,1.441860465116279,62,4,4,44,8,3
19639,91,29,1.3103448275862069,38,1,3,13,4,1
19640,15,51,1.4509803921568627,74,3,4,34,7,3
19641,18,22,1.0909090909090908,24,2,3,23,5,2
19642,2,10,2.0,20,4,1,41,5,2
19643,30,31,1.032258064516129,32,2,4,24,6,2
19644,2,106,1.1415094339622642,121,4,4,44,8,3
19645,5,22,1.5,33,4,3,43,7,3
19646,10,26,1.2692307692307692,33,3,3,33,6,2
19647,26,8,1.125,9,2,1,21,3,1
19648,6,22,2.4545454545454546,54,4,3,43,7,3
19649,20,30,1.4333333333333333,43,2,3,23,5,2
19650,12,3,2.0,6,3,1,31,4,1
19651,30,35,1.457142857142857,51,2,4,24,6,2
19652,29,37,1.2702702702702702,47,2,4,24,6,2
19653,10,33,1.3333333333333333,44,3,4,34,7,3
19654,12,25,2.0,50,3,3,33,6,2
19655,108,13,1.4615384615384615,19,1,2,12,3,1
19656,10,42,1.1428571428571428,48,3,4,34,7,3
19657,49,23,1.6521739130434783,38,1,3,13,4,1
19658,70,9,1.8888888888888888,17,1,1,11,2,0
19659,14,22,1.8636363636363635,41,3,3,33,6,2
19660,4,32,1.15625,37,4,4,44,8,3
19661,24,59,1.1864406779661016,70,2,4,24,6,2
19662,21,22,1.2272727272727273,27,2,3,23,5,2
19663,11,27,1.4074074074074074,38,3,3,33,6,2
19664,8,39,1.3333333333333333,52,3,4,34,7,3
19665,48,11,1.2727272727272727,14,1,1,11,2,0
19666,1,40,1.2,48,4,4,44,8,3
19667,55,20,1.1,22,1,2,12,3,1
19668,20,34,1.1470588235294117,39,2,4,24,6,2
19669,11,91,1.7802197802197801,162,3,4,34,7,3
19670,15,25,1.36,34,3,3,33,6,2
19671,1,33,1.393939393939394,46,4,4,44,8,3
19672,5,40,1.1,44,4,4,44,8,3
19673,17,65,1.2615384615384615,82,3,4,34,7,3
19674,13,24,1.7083333333333333,41,3,3,33,6,2
19675,3,42,1.1904761904761905,50,4,4,44,8,3
19676,44,10,1.2,12,1,1,11,2,0
19677,11,55,1.709090909090909,94,3,4,34,7,3
19678,29,37,1.4864864864864864,55,2,4,24,6,2
19679,21,34,1.088235294117647,37,2,4,24,6,2
19680,24,23,1.434782608695652,33,2,3,23,5,2
19681,15,9,1.2222222222222223,11,3,1,31,4,1
19682,2,15,1.9333333333333333,29,4,2,42,6,2
19683,25,20,1.85,37,2,2,22,4,1
19684,9,20,1.05,21,3,2,32,5,2
19685,15,43,2.116279069767442,91,3,4,34,7,3
19686,18,16,1.0,16,2,2,22,4,1
19687,4,9,1.6666666666666667,15,4,1,41,5,2
19688,8,27,1.0,27,3,3,33,6,2
19689,43,14,1.1428571428571428,16,1,2,12,3,1
19690,2,28,1.8571428571428572,52,4,3,43,7,3
19691,22,25,1.24,31,2,3,23,5,2
19692,6,22,1.1363636363636365,25,4,3,43,7,3
19693,9,21,1.2380952380952381,26,3,3,33,6,2
19694,11,29,1.0,29,3,3,33,6,2
19695,9,18,2.8333333333333335,51,3,2,32,5,2
19696,17,10,1.0,10,3,1,31,4,1
19697,5,12,1.25,15,4,1,41,5,2
19698,3,48,2.2916666666666665,110,4,4,44,8,3
19699,9,5,1.6,8,3,1,31,4,1
19700,5,27,1.0,27,4,3,43,7,3
19701,22,2,1.5,3,2,1,21,3,1
19702,57,10,1.4,14,1,1,11,2,0
19703,28,25,1.32,33,2,3,23,5,2
19704,6,32,1.375,44,4,4,44,8,3
19705,14,21,1.380952380952381,29,3,3,33,6,2
19706,22,7,2.142857142857143,15,2,1,21,3,1
19707,1,62,1.1290322580645162,70,4,4,44,8,3
19708,6,58,1.1896551724137931,69,4,4,44,8,3
19709,9,43,1.186046511627907,51,3,4,34,7,3
19710,4,22,1.3181818181818181,29,4,3,43,7,3
19711,14,26,1.1153846153846154,29,3,3,33,6,2
19712,19,15,1.5333333333333334,23,2,2,22,4,1
19713,68,7,1.7142857142857142,12,1,1,11,2,0
19714,85,7,1.2857142857142858,9,1,1,11,2,0
19715,11,38,1.1578947368421053,44,3,4,34,7,3
19716,22,13,1.3076923076923077,17,2,2,22,4,1
19717,50,17,1.588235294117647,27,1,2,12,3,1
19718,29,15,1.0666666666666667,16,2,2,22,4,1
19719,52,25,1.12,28,1,3,13,4,1
19720,17,20,1.15,23,3,2,32,5,2
19721,31,8,1.25,10,2,1,21,3,1
19722,18,14,1.4285714285714286,20,2,2,22,4,1
19723,45,23,1.0434782608695652,24,1,3,13,4,1
19724,40,9,1.1111111111111112,10,1,1,11,2,0
19725,84,11,1.0,11,1,1,11,2,0
19726,114,5,1.2,6,1,1,11,2,0
19727,2,9,1.2222222222222223,11,4,1,41,5,2
19728,3,66,1.9545454545454546,129,4,4,44,8,3
19729,37,22,1.1818181818181819,26,1,3,13,4,1
19730,21,22,1.0909090909090908,24,2,3,23,5,2
19731,42,34,1.1176470588235294,38,1,4,14,5,2
19732,21,32,1.15625,37,2,4,24,6,2
19733,19,39,1.3076923076923077,51,2,4,24,6,2
19734,22,26,1.1538461538461537,30,2,3,23,5,2
19735,1,6,2.3333333333333335,14,4,1,41,5,2
19736,1,13,2.1538461538461537,28,4,2,42,6,2
19737,36,15,1.0,15,2,2,22,4,1
19738,102,11,1.6363636363636365,18,1,1,11,2,0
19739,17,17,1.0588235294117647,18,3,2,32,5,2
19740,15,8,2.0,16,3,1,31,4,1
19741,6,87,1.0919540229885059,95,4,4,44,8,3
19742,21,39,1.2307692307692308,48,2,4,24,6,2
19743,8,24,1.125,27,3,3,33,6,2
19744,16,17,1.7647058823529411,30,3,2,32,5,2
19745,39,60,1.15,69,1,4,14,5,2
19746,26,4,3.0,12,2,1,21,3,1
19747,28,12,3.5833333333333335,43,2,1,21,3,1
19748,3,24,1.7916666666666667,43,4,3,43,7,3
19749,8,15,1.1333333333333333,17,3,2,32,5,2
19750,4,11,1.1818181818181819,13,4,1,41,5,2
19751,7,10,1.3,13,4,1,41,5,2
19752,17,3,1.0,3,3,1,31,4,1
19753,65,18,1.2222222222222223,22,1,2,12,3,1
19754,5,26,1.5384615384615385,40,4,3,43,7,3
19755,18,14,2.2857142857142856,32,2,2,22,4,1
19756,47,7,2.2857142857142856,16,1,1,11,2,0
19757,92,14,1.8571428571428572,26,1,2,12,3,1
19758,103,4,1.5,6,1,1,11,2,0
19759,2,44,1.3863636363636365,61,4,4,44,8,3
19760,17,9,1.2222222222222223,11,3,1,31,4,1
19761,1,49,1.4489795918367347,71,4,4,44,8,3
19762,62,12,1.5833333333333333,19,1,1,11,2,0
19763,46,30,1.3666666666666667,41,1,3,13,4,1
19764,244,1,3.0,3,1,1,11,2,0
19765,63,9,1.4444444444444444,13,1,1,11,2,0
19766,3,28,1.5714285714285714,44,4,3,43,7,3
19767,1,20,1.95,39,4,2,42,6,2
19768,21,11,1.0,11,2,1,21,3,1
19769,51,30,1.1666666666666667,35,1,3,13,4,1
19770,29,4,1.0,4,2,1,21,3,1
19771,57,55,1.5454545454545454,85,1,4,14,5,2
19772,35,17,1.2941176470588236,22,2,2,22,4,1
19773,48,25,1.12,28,1,3,13,4,1
19774,122,6,1.5,9,1,1,11,2,0
19775,5,23,1.2173913043478262,28,4,3,43,7,3
19776,6,4,1.0,4,4,1,41,5,2
19777,82,17,1.411764705882353,24,1,2,12,3,1
19778,10,31,1.4516129032258065,45,3,4,34,7,3
19779,48,21,1.4285714285714286,30,1,3,13,4,1
19780,52,7,2.2857142857142856,16,1,1,11,2,0
19781,27,19,1.2105263157894737,23,2,2,22,4,1
19782,38,14,1.4285714285714286,20,1,2,12,3,1
19783,32,20,1.35,27,2,2,22,4,1
19784,9,32,1.28125,41,3,4,34,7,3
19785,44,8,1.25,10,1,1,11,2,0
