userID,recency,frequency,quantity_avg,quantity_total,R,F,RF_Segment_Concat,RF_Score,RF_Level
27274,32,6,1.3333333333333333,8,2,1,21,3,1
27275,11,17,1.6470588235294117,28,4,2,42,6,2
27276,5,29,1.0344827586206897,30,4,4,44,8,3
27277,9,26,1.1153846153846154,29,4,3,43,7,3
27278,44,6,2.1666666666666665,13,1,1,11,2,0
27279,22,30,1.5333333333333334,46,2,4,24,6,2
27280,1,17,1.5294117647058822,26,4,2,42,6,2
27281,23,15,1.9333333333333333,29,2,2,22,4,1
27282,72,21,1.7142857142857142,36,1,3,13,4,1
27283,6,24,1.3333333333333333,32,4,3,43,7,3
27284,9,25,1.32,33,4,3,43,7,3
27285,33,8,1.375,11,2,1,21,3,1
27286,23,8,2.0,16,2,1,21,3,1
27287,113,3,1.0,3,1,1,11,2,0
27288,13,39,1.9230769230769231,75,3,4,34,7,3
27289,4,44,1.3181818181818181,58,4,4,44,8,3
27290,40,26,1.1923076923076923,31,1,3,13,4,1
27291,7,21,1.1428571428571428,24,4,3,43,7,3
27292,20,17,1.1176470588235294,19,3,2,32,5,2
27293,51,13,1.3846153846153846,18,1,2,12,3,1
27294,5,11,1.2727272727272727,14,4,2,42,6,2
27295,4,36,1.5,54,4,4,44,8,3
27296,27,18,1.1666666666666667,21,2,3,23,5,2
27297,17,16,1.625,26,3,2,32,5,2
27298,80,13,1.5384615384615385,20,1,2,12,3,1
27299,42,8,1.125,9,1,1,11,2,0
27300,16,4,1.5,6,3,1,31,4,1
27301,6,24,1.1666666666666667,28,4,3,43,7,3
27302,12,31,1.2903225806451613,40,4,4,44,8,3
27303,31,13,1.6923076923076923,22,2,2,22,4,1
27304,14,40,1.15,46,3,4,34,7,3
27305,5,11,1.0909090909090908,12,4,2,42,6,2
27306,23,11,1.1818181818181819,13,2,2,22,4,1
27307,27,17,1.1764705882352942,20,2,2,22,4,1
27308,7,18,3.111111111111111,56,4,3,43,7,3
27309,7,6,1.0,6,4,1,41,5,2
27310,21,40,1.2,48,3,4,34,7,3
27311,10,19,1.1578947368421053,22,4,3,43,7,3
27312,9,15,2.1333333333333333,32,4,2,42,6,2
27313,24,44,1.1363636363636365,50,2,4,24,6,2
27314,3,16,1.3125,21,4,2,42,6,2
27315,11,18,1.8333333333333333,33,4,3,43,7,3
27316,88,7,1.1428571428571428,8,1,1,11,2,0
27317,29,5,1.2,6,2,1,21,3,1
27318,22,18,1.0555555555555556,19,2,3,23,5,2
27319,24,45,1.3333333333333333,60,2,4,24,6,2
27320,25,18,1.0,18,2,3,23,5,2
27321,74,7,1.0,7,1,1,11,2,0
27322,9,3,1.3333333333333333,4,4,1,41,5,2
27323,15,45,1.2222222222222223,55,3,4,34,7,3
27324,17,21,1.0952380952380953,23,3,3,33,6,2
27325,27,27,1.1111111111111112,30,2,4,24,6,2
27326,96,10,1.4,14,1,1,11,2,0
27327,9,35,1.0285714285714285,36,4,4,44,8,3
27328,13,14,2.2142857142857144,31,3,2,32,5,2
27329,23,19,1.631578947368421,31,2,3,23,5,2
27330,18,49,1.2244897959183674,60,3,4,34,7,3
27331,48,32,1.15625,37,1,4,14,5,2
27332,90,9,2.6666666666666665,24,1,1,11,2,0
27333,80,8,1.375,11,1,1,11,2,0
27334,20,36,1.1944444444444444,43,3,4,34,7,3
27335,21,19,1.368421052631579,26,3,3,33,6,2
27336,9,51,1.2352941176470589,63,4,4,44,8,3
27337,7,32,1.5625,50,4,4,44,8,3
27338,48,14,1.0714285714285714,15,1,2,12,3,1
27339,4,27,1.2592592592592593,34,4,4,44,8,3
27340,26,8,1.125,9,2,1,21,3,1
27341,14,5,1.6,8,3,1,31,4,1
27342,14,54,1.4259259259259258,77,3,4,34,7,3
27343,14,15,2.2,33,3,2,32,5,2
27344,64,21,1.0952380952380953,23,1,3,13,4,1
27345,34,26,1.0,26,2,3,23,5,2
27346,33,23,1.7826086956521738,41,2,3,23,5,2
27347,2,19,1.105263157894737,21,4,3,43,7,3
27348,51,3,1.0,3,1,1,11,2,0
27349,30,20,1.45,29,2,3,23,5,2
27350,15,18,2.2222222222222223,40,3,3,33,6,2
27351,50,10,1.1,11,1,1,11,2,0
27352,40,16,1.3125,21,1,2,12,3,1
27353,71,6,1.1666666666666667,7,1,1,11,2,0
27354,32,18,1.1666666666666667,21,2,3,23,5,2
27355,5,26,1.2692307692307692,33,4,3,43,7,3
27356,6,86,1.2674418604651163,109,4,4,44,8,3
27357,96,3,3.0,9,1,1,11,2,0
27358,43,25,1.0,25,1,3,13,4,1
27359,11,8,1.25,10,4,1,41,5,2
27360,14,23,1.0434782608695652,24,3,3,33,6,2
27361,17,5,2.8,14,3,1,31,4,1
27362,40,13,1.3076923076923077,17,1,2,12,3,1
27363,81,12,1.1666666666666667,14,1,2,12,3,1
27364,27,19,1.631578947368421,31,2,3,23,5,2
27365,41,18,1.1666666666666667,21,1,3,13,4,1
27366,20,6,1.8333333333333333,11,3,1,31,4,1
27367,18,20,1.85,37,3,3,33,6,2
27368,11,55,1.2363636363636363,68,4,4,44,8,3
27369,63,14,1.2142857142857142,17,1,2,12,3,1
27370,14,59,1.3389830508474576,79,3,4,34,7,3
27371,16,64,1.21875,78,3,4,34,7,3
27372,27,10,1.6,16,2,1,21,3,1
27373,95,12,1.25,15,1,2,12,3,1
27374,3,14,1.1428571428571428,16,4,2,42,6,2
27375,9,9,1.1111111111111112,10,4,1,41,5,2
27376,28,25,1.84,46,2,3,23,5,2
27377,79,18,1.5555555555555556,28,1,3,13,4,1
27378,60,20,2.4,48,1,3,13,4,1
27379,19,23,1.565217391304348,36,3,3,33,6,2
27380,20,12,2.0,24,3,2,32,5,2
27381,109,7,5.285714285714286,37,1,1,11,2,0
27382,6,12,1.4166666666666667,17,4,2,42,6,2
27383,37,32,1.28125,41,2,4,24,6,2
27384,100,4,2.0,8,1,1,11,2,0
27385,63,31,1.2903225806451613,40,1,4,14,5,2
27386,50,32,1.28125,41,1,4,14,5,2
27387,10,52,1.6538461538461537,86,4,4,44,8,3
27388,3,18,1.2222222222222223,22,4,3,43,7,3
27389,12,31,1.1290322580645162,35,4,4,44,8,3
27390,12,65,1.3846153846153846,90,4,4,44,8,3
27391,8,7,1.5714285714285714,11,4,1,41,5,2
27392,20,28,1.4285714285714286,40,3,4,34,7,3
27393,35,15,1.1333333333333333,17,2,2,22,4,1
27394,12,48,1.3958333333333333,67,4,4,44,8,3
27395,134,18,1.2222222222222223,22,1,3,13,4,1
27396,10,2,2.0,4,4,1,41,5,2
27397,39,33,1.393939393939394,46,2,4,24,6,2
27398,4,23,1.2608695652173914,29,4,3,43,7,3
27399,33,20,1.15,23,2,3,23,5,2
27400,13,17,1.411764705882353,24,3,2,32,5,2
27401,82,16,1.625,26,1,2,12,3,1
27402,41,16,1.3125,21,1,2,12,3,1
27403,8,42,1.0476190476190477,44,4,4,44,8,3
27404,24,17,1.5294117647058822,26,2,2,22,4,1
27405,12,33,1.1515151515151516,38,4,4,44,8,3
27406,26,36,1.6944444444444444,61,2,4,24,6,2
27407,12,23,1.0434782608695652,24,4,3,43,7,3
27408,4,9,1.0,9,4,1,41,5,2
27409,17,10,1.2,12,3,1,31,4,1
27410,6,45,1.6,72,4,4,44,8,3
27411,108,9,1.3333333333333333,12,1,1,11,2,0
27412,10,26,1.1538461538461537,30,4,3,43,7,3
27413,50,5,1.6,8,1,1,11,2,0
27414,199,1,4.0,4,1,1,11,2,0
27415,21,22,1.0909090909090908,24,3,3,33,6,2
27416,19,6,1.3333333333333333,8,3,1,31,4,1
27417,35,12,1.5833333333333333,19,2,2,22,4,1
27418,11,4,2.75,11,4,1,41,5,2
27419,5,15,1.9333333333333333,29,4,2,42,6,2
27420,3,26,1.0384615384615385,27,4,3,43,7,3
27421,20,38,1.9736842105263157,75,3,4,34,7,3
27422,52,20,1.05,21,1,3,13,4,1
27423,23,13,1.1538461538461537,15,2,2,22,4,1
27424,9,46,1.2173913043478262,56,4,4,44,8,3
27425,31,16,1.5625,25,2,2,22,4,1
27426,39,31,1.3870967741935485,43,2,4,24,6,2
27427,17,10,1.1,11,3,1,31,4,1
27428,38,52,1.3846153846153846,72,2,4,24,6,2
27429,3,10,1.1,11,4,1,41,5,2
27430,86,11,1.4545454545454546,16,1,2,12,3,1
27431,12,29,1.2758620689655173,37,4,4,44,8,3
27432,4,36,1.1388888888888888,41,4,4,44,8,3
27433,3,14,1.0714285714285714,15,4,2,42,6,2
27434,11,13,1.3846153846153846,18,4,2,42,6,2
27435,3,15,1.0666666666666667,16,4,2,42,6,2
27436,12,10,1.3,13,4,1,41,5,2
27437,149,5,1.0,5,1,1,11,2,0
27438,3,13,1.3846153846153846,18,4,2,42,6,2
27439,17,35,1.2,42,3,4,34,7,3
27440,8,16,1.125,18,4,2,42,6,2
27441,88,5,1.0,5,1,1,11,2,0
27442,35,14,2.2142857142857144,31,2,2,22,4,1
27443,10,16,1.3125,21,4,2,42,6,2
27444,28,6,1.3333333333333333,8,2,1,21,3,1
27445,18,29,1.2758620689655173,37,3,4,34,7,3
27446,34,11,1.0,11,2,2,22,4,1
27447,39,10,1.9,19,2,1,21,3,1
27448,14,9,1.5555555555555556,14,3,1,31,4,1
27449,31,17,2.1176470588235294,36,2,2,22,4,1
27450,208,5,1.0,5,1,1,11,2,0
27451,12,29,1.0689655172413792,31,4,4,44,8,3
27452,17,23,1.2608695652173914,29,3,3,33,6,2
27453,34,22,1.2272727272727273,27,2,3,23,5,2
27454,62,10,1.4,14,1,1,11,2,0
27455,4,11,1.2727272727272727,14,4,2,42,6,2
27456,16,18,1.5,27,3,3,33,6,2
27457,28,7,1.1428571428571428,8,2,1,21,3,1
27458,32,22,1.5,33,2,3,23,5,2
27459,9,20,1.1,22,4,3,43,7,3
27460,71,25,1.04,26,1,3,13,4,1
27461,36,4,1.0,4,2,1,21,3,1
27462,23,29,2.689655172413793,78,2,4,24,6,2
27463,66,5,1.6,8,1,1,11,2,0
27464,32,18,1.1666666666666667,21,2,3,23,5,2
27465,17,50,2.5,125,3,4,34,7,3
27466,117,2,1.5,3,1,1,11,2,0
27467,4,38,1.263157894736842,48,4,4,44,8,3
27468,174,2,1.0,2,1,1,11,2,0
27469,22,16,1.3125,21,2,2,22,4,1
27470,34,18,1.7222222222222223,31,2,3,23,5,2
27471,71,7,1.1428571428571428,8,1,1,11,2,0
27472,17,30,1.0333333333333334,31,3,4,34,7,3
27473,19,19,1.105263157894737,21,3,3,33,6,2
27474,28,13,1.5384615384615385,20,2,2,22,4,1
27475,18,10,1.6,16,3,1,31,4,1
27476,22,31,1.096774193548387,34,2,4,24,6,2
27477,39,3,2.0,6,2,1,21,3,1
27478,72,13,1.3076923076923077,17,1,2,12,3,1
27479,18,11,1.4545454545454546,16,3,2,32,5,2
27480,13,21,2.3333333333333335,49,3,3,33,6,2
27481,59,15,1.0666666666666667,16,1,2,12,3,1
27482,9,19,1.2105263157894737,23,4,3,43,7,3
27483,48,8,1.5,12,1,1,11,2,0
27484,13,61,1.3114754098360655,80,3,4,34,7,3
27485,71,3,1.6666666666666667,5,1,1,11,2,0
27486,26,9,1.1111111111111112,10,2,1,21,3,1
27487,5,22,1.3181818181818181,29,4,3,43,7,3
27488,61,18,1.2777777777777777,23,1,3,13,4,1
27489,30,34,1.0294117647058822,35,2,4,24,6,2
27490,67,20,1.5,30,1,3,13,4,1
27491,37,28,1.3571428571428572,38,2,4,24,6,2
27492,13,17,1.5294117647058822,26,3,2,32,5,2
27493,10,8,1.375,11,4,1,41,5,2
27494,48,16,1.125,18,1,2,12,3,1
27495,19,25,1.44,36,3,3,33,6,2
27496,32,21,1.0952380952380953,23,2,3,23,5,2
27497,32,21,1.0476190476190477,22,2,3,23,5,2
27498,23,9,1.3333333333333333,12,2,1,21,3,1
27499,89,11,1.1818181818181819,13,1,2,12,3,1
27500,2,11,1.0909090909090908,12,4,2,42,6,2
27501,17,18,2.111111111111111,38,3,3,33,6,2
27502,1,11,1.9090909090909092,21,4,2,42,6,2
27503,16,11,1.6363636363636365,18,3,2,32,5,2
27504,13,30,1.7,51,3,4,34,7,3
27505,23,9,3.111111111111111,28,2,1,21,3,1
27506,25,15,1.3333333333333333,20,2,2,22,4,1
27507,50,12,1.1666666666666667,14,1,2,12,3,1
27508,35,24,1.2083333333333333,29,2,3,23,5,2
27509,2,8,1.125,9,4,1,41,5,2
27510,4,32,1.28125,41,4,4,44,8,3
27511,19,20,1.2,24,3,3,33,6,2
27512,12,4,1.5,6,4,1,41,5,2
27513,12,29,1.0344827586206897,30,4,4,44,8,3
27514,67,3,2.3333333333333335,7,1,1,11,2,0
27515,1,14,2.357142857142857,33,4,2,42,6,2
27516,10,16,2.1875,35,4,2,42,6,2
27517,6,11,1.2727272727272727,14,4,2,42,6,2
27518,5,46,1.4782608695652173,68,4,4,44,8,3
27519,14,26,1.5769230769230769,41,3,3,33,6,2
27520,127,2,1.0,2,1,1,11,2,0
27521,27,30,1.2,36,2,4,24,6,2
27522,93,7,1.2857142857142858,9,1,1,11,2,0
27523,5,18,1.1666666666666667,21,4,3,43,7,3
27524,14,24,1.5833333333333333,38,3,3,33,6,2
27525,99,8,1.875,15,1,1,11,2,0
27526,2,10,1.2,12,4,1,41,5,2
27527,4,11,1.0,11,4,2,42,6,2
27528,22,26,1.4230769230769231,37,2,3,23,5,2
27529,55,23,1.3478260869565217,31,1,3,13,4,1
27530,31,32,1.21875,39,2,4,24,6,2
27531,10,7,2.142857142857143,15,4,1,41,5,2
27532,39,9,1.3333333333333333,12,2,1,21,3,1
27533,3,11,1.2727272727272727,14,4,2,42,6,2
27534,21,27,1.2222222222222223,33,3,4,34,7,3
27535,7,8,1.25,10,4,1,41,5,2
27536,20,24,1.125,27,3,3,33,6,2
27537,6,19,1.1578947368421053,22,4,3,43,7,3
27538,41,26,1.8076923076923077,47,1,3,13,4,1
27539,39,12,1.5833333333333333,19,2,2,22,4,1
27540,68,17,1.6470588235294117,28,1,2,12,3,1
27541,26,8,1.0,8,2,1,21,3,1
27542,7,18,1.7222222222222223,31,4,3,43,7,3
27543,38,4,1.0,4,2,1,21,3,1
27544,13,17,1.2941176470588236,22,3,2,32,5,2
27545,40,14,1.4285714285714286,20,1,2,12,3,1
27546,19,25,1.0,25,3,3,33,6,2
27547,68,15,1.0666666666666667,16,1,2,12,3,1
27548,31,4,1.0,4,2,1,21,3,1
27549,2,8,1.875,15,4,1,41,5,2
27550,10,38,1.263157894736842,48,4,4,44,8,3
27551,54,8,1.375,11,1,1,11,2,0
27552,5,10,1.3,13,4,1,41,5,2
27553,5,63,2.015873015873016,127,4,4,44,8,3
27554,42,5,2.6,13,1,1,11,2,0
27555,53,19,1.2105263157894737,23,1,3,13,4,1
27556,27,17,1.2941176470588236,22,2,2,22,4,1
27557,13,47,1.297872340425532,61,3,4,34,7,3
27558,26,31,1.3548387096774193,42,2,4,24,6,2
27559,96,5,2.0,10,1,1,11,2,0
27560,6,21,1.4761904761904763,31,4,3,43,7,3
27561,3,65,1.1076923076923078,72,4,4,44,8,3
27562,7,39,1.1538461538461537,45,4,4,44,8,3
27563,24,37,1.8918918918918919,70,2,4,24,6,2
27564,19,6,1.3333333333333333,8,3,1,31,4,1
27565,20,56,1.0535714285714286,59,3,4,34,7,3
27566,24,29,1.4482758620689655,42,2,4,24,6,2
27567,30,32,1.46875,47,2,4,24,6,2
27568,16,17,1.4705882352941178,25,3,2,32,5,2
27569,117,8,1.625,13,1,1,11,2,0
27570,20,10,1.2,12,3,1,31,4,1
27571,29,3,2.0,6,2,1,21,3,1
27572,28,15,1.2,18,2,2,22,4,1
27573,5,35,1.7714285714285714,62,4,4,44,8,3
27574,30,16,1.4375,23,2,2,22,4,1
27575,26,18,1.2777777777777777,23,2,3,23,5,2
27576,47,21,1.2857142857142858,27,1,3,13,4,1
27577,51,18,1.1111111111111112,20,1,3,13,4,1
27578,2,17,1.9411764705882353,33,4,2,42,6,2
27579,22,22,1.3636363636363635,30,2,3,23,5,2
27580,15,51,1.1764705882352942,60,3,4,34,7,3
27581,28,8,1.125,9,2,1,21,3,1
27582,21,15,1.2666666666666666,19,3,2,32,5,2
27583,4,19,1.263157894736842,24,4,3,43,7,3
27584,45,18,1.3888888888888888,25,1,3,13,4,1
27585,11,16,1.25,20,4,2,42,6,2
27586,92,8,1.25,10,1,1,11,2,0
27587,23,17,1.2941176470588236,22,2,2,22,4,1
27588,21,13,1.1538461538461537,15,3,2,32,5,2
27589,14,5,1.6,8,3,1,31,4,1
27590,16,40,1.0,40,3,4,34,7,3
27591,18,7,1.1428571428571428,8,3,1,31,4,1
27592,2,19,1.4210526315789473,27,4,3,43,7,3
27593,11,7,1.4285714285714286,10,4,1,41,5,2
27594,3,58,2.0344827586206895,118,4,4,44,8,3
27595,37,10,2.9,29,2,1,21,3,1
27596,26,14,1.3571428571428572,19,2,2,22,4,1
27597,19,16,1.125,18,3,2,32,5,2
27598,21,20,1.2,24,3,3,33,6,2
27599,36,11,1.0,11,2,2,22,4,1
27600,109,5,1.2,6,1,1,11,2,0
27601,58,13,1.0,13,1,2,12,3,1
27602,35,17,1.7647058823529411,30,2,2,22,4,1
27603,17,19,1.3157894736842106,25,3,3,33,6,2
27604,13,10,1.0,10,3,1,31,4,1
27605,5,25,1.2,30,4,3,43,7,3
27606,34,19,1.3157894736842106,25,2,3,23,5,2
27607,33,12,2.25,27,2,2,22,4,1
27608,54,10,1.4,14,1,1,11,2,0
27609,40,21,1.9523809523809523,41,1,3,13,4,1
27610,18,20,1.15,23,3,3,33,6,2
27611,2,17,1.0588235294117647,18,4,2,42,6,2
27612,3,19,1.263157894736842,24,4,3,43,7,3
27613,29,18,1.1666666666666667,21,2,3,23,5,2
27614,40,17,1.411764705882353,24,1,2,12,3,1
27615,5,13,1.0,13,4,2,42,6,2
27616,8,13,1.0769230769230769,14,4,2,42,6,2
27617,18,14,1.0,14,3,2,32,5,2
27618,107,13,1.2307692307692308,16,1,2,12,3,1
27619,19,18,1.2777777777777777,23,3,3,33,6,2
27620,12,22,1.1818181818181819,26,4,3,43,7,3
27621,26,23,1.826086956521739,42,2,3,23,5,2
27622,77,7,1.2857142857142858,9,1,1,11,2,0
27623,33,14,1.7857142857142858,25,2,2,22,4,1
27624,3,32,1.375,44,4,4,44,8,3
27625,59,5,2.0,10,1,1,11,2,0
27626,32,15,1.8666666666666667,28,2,2,22,4,1
27627,6,9,1.6666666666666667,15,4,1,41,5,2
27628,28,45,1.511111111111111,68,2,4,24,6,2
27629,40,16,1.375,22,1,2,12,3,1
27630,28,38,2.1842105263157894,83,2,4,24,6,2
27631,35,16,1.25,20,2,2,22,4,1
27632,33,11,2.1818181818181817,24,2,2,22,4,1
27633,12,21,1.0,21,4,3,43,7,3
27634,22,6,1.1666666666666667,7,2,1,21,3,1
27635,15,35,1.457142857142857,51,3,4,34,7,3
27636,20,20,1.45,29,3,3,33,6,2
27637,19,30,2.0,60,3,4,34,7,3
27638,15,42,1.2619047619047619,53,3,4,34,7,3
27639,4,24,1.5,36,4,3,43,7,3
27641,15,9,1.0,9,3,1,31,4,1
27642,13,43,1.2790697674418605,55,3,4,34,7,3
27643,2,37,1.3243243243243243,49,4,4,44,8,3
27644,10,75,1.3333333333333333,100,4,4,44,8,3
27645,31,16,1.125,18,2,2,22,4,1
27646,30,12,1.3333333333333333,16,2,2,22,4,1
27647,30,6,1.6666666666666667,10,2,1,21,3,1
27648,2,16,2.25,36,4,2,42,6,2
27649,16,7,1.1428571428571428,8,3,1,31,4,1
27650,48,23,1.391304347826087,32,1,3,13,4,1
27651,26,11,2.5454545454545454,28,2,2,22,4,1
27652,3,12,1.3333333333333333,16,4,2,42,6,2
27653,5,5,3.0,15,4,1,41,5,2
27654,95,9,1.0,9,1,1,11,2,0
27655,3,21,1.2380952380952381,26,4,3,43,7,3
27656,5,28,1.1071428571428572,31,4,4,44,8,3
27657,21,8,2.125,17,3,1,31,4,1
27658,185,12,1.3333333333333333,16,1,2,12,3,1
27659,37,20,1.25,25,2,3,23,5,2
27660,14,39,1.3333333333333333,52,3,4,34,7,3
27661,167,4,1.25,5,1,1,11,2,0
27662,3,14,1.4285714285714286,20,4,2,42,6,2
27663,15,11,1.7272727272727273,19,3,2,32,5,2
27664,36,16,1.4375,23,2,2,22,4,1
27665,39,13,1.6153846153846154,21,2,2,22,4,1
27666,16,28,1.1785714285714286,33,3,4,34,7,3
27667,20,32,1.125,36,3,4,34,7,3
27668,14,19,1.3157894736842106,25,3,3,33,6,2
27669,40,12,1.1666666666666667,14,1,2,12,3,1
27670,11,14,1.1428571428571428,16,4,2,42,6,2
27671,28,8,1.5,12,2,1,21,3,1
27672,17,17,1.0588235294117647,18,3,2,32,5,2
27673,114,12,1.1666666666666667,14,1,2,12,3,1
27674,36,13,1.2307692307692308,16,2,2,22,4,1
27675,6,28,1.0714285714285714,30,4,4,44,8,3
27676,3,9,1.1111111111111112,10,4,1,41,5,2
27677,3,5,1.2,6,4,1,41,5,2
27678,35,38,1.4473684210526316,55,2,4,24,6,2
27679,56,11,1.0,11,1,2,12,3,1
27680,68,6,1.0,6,1,1,11,2,0
27681,55,10,1.0,10,1,1,11,2,0
27682,19,14,1.0,14,3,2,32,5,2
27683,108,11,1.0909090909090908,12,1,2,12,3,1
27684,18,32,1.75,56,3,4,34,7,3
27685,33,50,1.2,60,2,4,24,6,2
27686,45,9,1.0,9,1,1,11,2,0
27687,39,28,1.2142857142857142,34,2,4,24,6,2
27688,130,11,1.3636363636363635,15,1,2,12,3,1
27689,3,16,1.1875,19,4,2,42,6,2
27690,47,10,2.0,20,1,1,11,2,0
27691,16,28,1.0357142857142858,29,3,4,34,7,3
27692,28,18,1.2222222222222223,22,2,3,23,5,2
27693,12,30,1.6666666666666667,50,4,4,44,8,3
27694,45,9,2.3333333333333335,21,1,1,11,2,0
27695,20,16,2.6875,43,3,2,32,5,2
27696,21,13,1.3846153846153846,18,3,2,32,5,2
27697,27,11,1.1818181818181819,13,2,2,22,4,1
27698,31,4,1.0,4,2,1,21,3,1
27699,14,27,1.0740740740740742,29,3,4,34,7,3
27700,13,14,1.2857142857142858,18,3,2,32,5,2
27701,1,18,1.6111111111111112,29,4,3,43,7,3
27702,41,7,1.8571428571428572,13,1,1,11,2,0
27703,4,8,1.5,12,4,1,41,5,2
27704,193,3,2.0,6,1,1,11,2,0
27705,24,10,1.1,11,2,1,21,3,1
27706,31,12,1.0833333333333333,13,2,2,22,4,1
27707,18,10,1.1,11,3,1,31,4,1
27708,19,30,1.1,33,3,4,34,7,3
27709,18,19,1.105263157894737,21,3,3,33,6,2
27710,43,9,2.0,18,1,1,11,2,0
27711,21,45,2.577777777777778,116,3,4,34,7,3
27712,66,4,1.75,7,1,1,11,2,0
27713,13,19,1.4210526315789473,27,3,3,33,6,2
27714,41,29,1.4482758620689655,42,1,4,14,5,2
27715,45,7,1.5714285714285714,11,1,1,11,2,0
27716,3,31,1.6129032258064515,50,4,4,44,8,3
27717,12,48,1.7083333333333333,82,4,4,44,8,3
27718,3,12,1.9166666666666667,23,4,2,42,6,2
27719,17,17,1.1764705882352942,20,3,2,32,5,2
27720,5,15,1.0666666666666667,16,4,2,42,6,2
27721,30,4,1.25,5,2,1,21,3,1
27722,2,4,6.0,24,4,1,41,5,2
27723,4,28,1.25,35,4,4,44,8,3
27724,26,9,1.2222222222222223,11,2,1,21,3,1
27725,19,40,1.25,50,3,4,34,7,3
27726,20,40,1.25,50,3,4,34,7,3
27727,27,52,1.4807692307692308,77,2,4,24,6,2
27728,10,4,1.0,4,4,1,41,5,2
27729,53,27,1.1851851851851851,32,1,4,14,5,2
27730,2,37,1.2432432432432432,46,4,4,44,8,3
27731,15,24,1.375,33,3,3,33,6,2
27732,14,60,1.1333333333333333,68,3,4,34,7,3
27733,5,19,2.6842105263157894,51,4,3,43,7,3
27734,5,24,1.25,30,4,3,43,7,3
27735,20,11,1.4545454545454546,16,3,2,32,5,2
27736,45,8,2.0,16,1,1,11,2,0
27737,1,16,1.375,22,4,2,42,6,2
27738,32,25,1.12,28,2,3,23,5,2
27739,132,6,1.0,6,1,1,11,2,0
27740,64,3,1.3333333333333333,4,1,1,11,2,0
27741,3,5,1.0,5,4,1,41,5,2
27742,16,66,1.1363636363636365,75,3,4,34,7,3
27743,15,24,1.1666666666666667,28,3,3,33,6,2
27744,18,22,1.0909090909090908,24,3,3,33,6,2
27745,13,13,1.2307692307692308,16,3,2,32,5,2
27746,27,23,1.608695652173913,37,2,3,23,5,2
27747,76,11,1.0909090909090908,12,1,2,12,3,1
27748,11,12,1.1666666666666667,14,4,2,42,6,2
27749,10,18,1.1111111111111112,20,4,3,43,7,3
27750,22,24,1.25,30,2,3,23,5,2
27751,14,14,1.5714285714285714,22,3,2,32,5,2
27752,6,17,1.588235294117647,27,4,2,42,6,2
27753,23,11,1.0,11,2,2,22,4,1
27754,4,7,1.2857142857142858,9,4,1,41,5,2
27755,12,52,1.2115384615384615,63,4,4,44,8,3
27756,2,32,1.1875,38,4,4,44,8,3
27757,19,20,1.8,36,3,3,33,6,2
27758,93,7,1.1428571428571428,8,1,1,11,2,0
27759,35,13,1.0769230769230769,14,2,2,22,4,1
27760,27,4,1.0,4,2,1,21,3,1
27761,30,3,2.0,6,2,1,21,3,1
27762,53,23,1.173913043478261,27,1,3,13,4,1
27763,5,39,1.1025641025641026,43,4,4,44,8,3
27764,28,12,1.25,15,2,2,22,4,1
27765,70,11,1.2727272727272727,14,1,2,12,3,1
27766,28,14,1.0714285714285714,15,2,2,22,4,1
27767,8,34,1.4411764705882353,49,4,4,44,8,3
27768,20,13,1.0769230769230769,14,3,2,32,5,2
27769,10,4,1.0,4,4,1,41,5,2
27770,31,5,2.0,10,2,1,21,3,1
27771,13,5,1.0,5,3,1,31,4,1
27772,55,8,2.625,21,1,1,11,2,0
27773,69,4,2.0,8,1,1,11,2,0
27774,16,20,1.4,28,3,3,33,6,2
27775,53,16,1.0625,17,1,2,12,3,1
27776,34,35,1.2571428571428571,44,2,4,24,6,2
27777,37,67,1.8059701492537314,121,2,4,24,6,2
27778,20,20,2.15,43,3,3,33,6,2
27779,38,13,1.0,13,2,2,22,4,1
27780,13,14,2.7857142857142856,39,3,2,32,5,2
27781,16,22,1.3181818181818181,29,3,3,33,6,2
27782,3,11,1.1818181818181819,13,4,2,42,6,2
27783,59,14,1.0,14,1,2,12,3,1
27784,10,17,2.176470588235294,37,4,2,42,6,2
27785,66,13,1.3846153846153846,18,1,2,12,3,1
27786,15,23,1.4782608695652173,34,3,3,33,6,2
27787,3,39,1.0512820512820513,41,4,4,44,8,3
27788,101,5,1.6,8,1,1,11,2,0
27789,136,6,1.3333333333333333,8,1,1,11,2,0
27790,19,9,1.2222222222222223,11,3,1,31,4,1
27791,26,17,1.2352941176470589,21,2,2,22,4,1
27792,52,4,1.25,5,1,1,11,2,0
27793,31,49,1.0,49,2,4,24,6,2
27794,23,12,1.25,15,2,2,22,4,1
27795,4,95,1.1789473684210525,112,4,4,44,8,3
27796,44,18,1.5,27,1,3,13,4,1
27797,17,23,1.0434782608695652,24,3,3,33,6,2
27798,17,16,1.5,24,3,2,32,5,2
27799,25,29,1.2413793103448276,36,2,4,24,6,2
27800,6,24,1.75,42,4,3,43,7,3
27801,2,24,1.4583333333333333,35,4,3,43,7,3
27802,10,29,1.4482758620689655,42,4,4,44,8,3
27803,80,18,1.1666666666666667,21,1,3,13,4,1
27804,6,35,1.1142857142857143,39,4,4,44,8,3
27805,66,6,2.0,12,1,1,11,2,0
27806,32,24,1.3333333333333333,32,2,3,23,5,2
27807,2,2,1.0,2,4,1,41,5,2
27808,20,55,1.5636363636363637,86,3,4,34,7,3
27809,17,12,1.6666666666666667,20,3,2,32,5,2
